X,Y,Z
4.8517,0.42924,0.5459
4.8517,0.42924,0.54903
4.8517,0.42924,0.57232
4.8517,0.41368,0.57232
4.8517,0.40223,0.57232
4.8517,0.37811,0.57232
4.8517,0.36612,0.57232
4.8517,0.34946,0.57232
4.8517,0.33089,0.57232
4.8517,0.3212,0.57232
4.8517,0.29931,0.57232
4.8517,0.28971,0.57232
4.8517,0.27363,0.57232
4.8517,0.25502,0.57232
4.8517,0.24947,0.57232
4.8517,0.22958,0.57232
4.8517,0.22321,0.57232
4.8517,0.22148,0.57232
4.8517,0.18995,0.57232
4.8517,0.18833,0.57232
4.8517,0.18539,0.57232
4.8517,0.15583,0.57232
4.8517,0.14224,0.57232
4.8517,0.11625,0.57232
4.8517,0.10789,0.57232
4.8517,0.10101,0.57232
4.8517,0.065584,0.57232
4.8517,0.065172,0.57232
4.8517,0.065087,0.57232
4.8517,0.064696,0.57232
4.8517,0.029383,0.57232
4.8517,0.018432,0.57232
4.8517,0,0.57232
4.8517,-0.014462,0.57232
4.8517,-0.026392,0.57232
4.8517,-0.038928,0.57232
4.8517,-0.051979,0.57232
4.8517,-0.069069,0.57232
4.8517,-0.077484,0.57232
4.8517,-0.10856,0.57232
4.8517,-0.10945,0.57232
4.8517,-0.11316,0.57232
4.8517,-0.14042,0.57232
4.8517,-0.14559,0.57232
4.8517,-0.17223,0.57232
4.8517,-0.18056,0.57232
4.8517,-0.20304,0.57232
4.8517,-0.21593,0.57232
4.8517,-0.23913,0.57232
4.8517,-0.24694,0.57232
4.8517,-0.26917,0.57232
4.8517,-0.27591,0.57232
4.8517,-0.29524,0.57232
4.8517,-0.30467,0.57232
4.8517,-0.32285,0.57232
4.8517,-0.3325,0.57232
4.8517,-0.35162,0.57232
4.8517,-0.36613,0.57232
4.8517,-0.38019,0.57232
4.8517,-0.40288,0.57232
4.8517,-0.41345,0.57232
4.8517,-0.42924,0.57232
4.8677,-0.42924,0.57232
4.8677,-0.42924,0.56472
4.8677,-0.42924,0.55036
4.8677,-0.42924,0.52388
4.8677,-0.42924,0.52221
4.8677,-0.42924,0.52129
4.8677,-0.42924,0.50233
4.8677,-0.42924,0.48823
4.8677,-0.42924,0.48401
4.8677,-0.42924,0.4775
4.8677,-0.42924,0.46785
4.8677,-0.42911,0.46252
4.8677,-0.42895,0.4542
4.8677,-0.42837,0.44584
4.8677,-0.42804,0.44068
4.8677,-0.42679,0.43255
4.8677,-0.42598,0.42773
4.8677,-0.42323,0.41803
4.8677,-0.4232,0.41792
4.8677,-0.42314,0.41776
4.8677,-0.41915,0.40623
4.8677,-0.41784,0.40262
4.8677,-0.41426,0.39367
4.8677,-0.40911,0.38176
4.8677,-0.40888,0.38123
4.8677,-0.40862,0.38069
4.8677,-0.40065,0.36432
4.8677,-0.39226,0.34894
4.8677,-0.38904,0.34292
4.8677,-0.38455,0.33535
4.8677,-0.3725,0.31542
4.8677,-0.36269,0.30031
4.8677,-0.35524,0.28866
4.8677,-0.33961,0.26533
4.8677,-0.33829,0.26333
4.8677,-0.3367,0.26097
4.8677,-0.32481,0.24351
4.8677,-0.31639,0.23133
4.8677,-0.31344,0.22702
4.8677,-0.30675,0.21755
4.8677,-0.29888,0.20643
4.8677,-0.29221,0.19738
4.8677,-0.28321,0.18518
4.8677,-0.27804,0.17843
4.8677,-0.26208,0.1583
4.8677,-0.26017,0.15602
4.8677,-0.24633,0.13968
4.8677,-0.23129,0.12285
4.8677,-0.23023,0.12169
4.8677,-0.22891,0.1203
4.8677,-0.2164,0.10713
4.8677,-0.20689,0.097398
4.8677,-0.19861,0.089292
4.8677,-0.18219,0.073944
4.8677,-0.18078,0.072611
4.8677,-0.17754,0.0699
4.8677,-0.16171,0.056591
4.8677,-0.15433,0.051174
4.8677,-0.14343,0.043196
4.8677,-0.12945,0.034375
4.8677,-0.12748,0.033139
4.8677,-0.12632,0.032523
4.8677,-0.10894,0.023184
4.8677,-0.099859,0.019182
4.8677,-0.089724,0.014775
4.8677,-0.077781,0.010737
4.8677,-0.070406,0.0083091
4.8677,-0.05081,0.0037089
4.8677,-0.050061,0.0035385
4.8677,-0.048208,0.0032806
4.8677,-0.031418,0.00088156
4.8677,-0.02637,0.00059016
4.8677,-0.015178,1.72E-05
4.8677,-0.0056334,0
4.8677,0,0
4.8677,0.013866,7.77E-05
4.8677,0.017871,9.76E-05
4.8677,0.019903,0.00021739
4.8677,0.040255,0.0019476
4.8677,0.042422,0.0022659
4.8677,0.060085,0.0056793
4.8677,0.063364,0.0064409
4.8677,0.067883,0.0077437
4.8677,0.084241,0.012797
4.8677,0.092596,0.01608
4.8677,0.10686,0.022196
4.8677,0.11898,0.028588
4.8677,0.12613,0.032364
4.8677,0.14808,0.046676
4.8677,0.1507,0.04832
4.8677,0.15297,0.04994
4.8677,0.16249,0.057618
4.8677,0.17602,0.068437
4.8677,0.18027,0.072326
4.8677,0.19543,0.086151
4.8677,0.20787,0.098595
4.8677,0.21523,0.10586
4.8677,0.23213,0.12377
4.8677,0.23274,0.12441
4.8677,0.23513,0.12712
4.8677,0.25104,0.14512
4.8677,0.25435,0.14905
4.8677,0.26285,0.15957
4.8677,0.27474,0.17412
4.8677,0.28018,0.18123
4.8677,0.29354,0.19911
4.8677,0.29895,0.20655
4.8677,0.30536,0.21568
4.8677,0.31431,0.22829
4.8677,0.32334,0.24133
4.8677,0.32834,0.2487
4.8677,0.33698,0.26147
4.8677,0.34335,0.27086
4.8677,0.34798,0.27774
4.8677,0.35738,0.29193
4.8677,0.36324,0.30111
4.8677,0.37136,0.31361
4.8677,0.38404,0.33433
4.8677,0.38408,0.33439
4.8677,0.38409,0.33441
4.8677,0.38414,0.33451
4.8677,0.39516,0.35395
4.8677,0.40194,0.36712
4.8677,0.4036,0.3702
4.8677,0.41044,0.38473
4.8677,0.41077,0.38543
4.8677,0.41083,0.38557
4.8677,0.41096,0.3859
4.8677,0.41686,0.40008
4.8677,0.42141,0.41267
4.8677,0.42169,0.4134
4.8677,0.42204,0.41453
4.8677,0.42546,0.42584
4.8677,0.42644,0.43137
4.8677,0.42797,0.44
4.8677,0.42834,0.44556
4.8677,0.42893,0.45389
4.8677,0.42911,0.46264
4.8677,0.42924,0.4679
4.8677,0.42924,0.47766
4.8677,0.42924,0.48389
4.8677,0.42924,0.48791
4.8677,0.42924,0.50181
4.8677,0.42924,0.52021
4.8677,0.42924,0.52318
4.8677,0.42924,0.52584
4.8677,0.42924,0.54655
4.8677,0.42924,0.5656
4.8677,0.42924,0.57232
4.8677,0.42064,0.57232
4.8677,0.39798,0.57232
4.8677,0.37742,0.57232
4.8677,0.36781,0.57232
4.8677,0.34624,0.57232
4.8677,0.34282,0.57232
4.8677,0.34151,0.57232
4.8677,0.31273,0.57232
4.8677,0.30828,0.57232
4.8677,0.28076,0.57232
4.8677,0.27884,0.57232
4.8677,0.27478,0.57232
4.8677,0.25584,0.57232
4.8677,0.24643,0.57232
4.8677,0.22906,0.57232
4.8677,0.2121,0.57232
4.8677,0.20112,0.57232
4.8677,0.18046,0.57232
4.8677,0.15173,0.57232
4.8677,0.14751,0.57232
4.8677,0.14555,0.57232
4.8677,0.11134,0.57232
4.8677,0.09991,0.57232
4.8677,0.079479,0.57232
4.8677,0.057981,0.57232
4.8677,0.044117,0.57232
4.8677,0.02647,0.57232
4.8677,0.014374,0.57232
4.8677,0,0.57232
4.8677,-0.015227,0.57232
4.8677,-0.025653,0.57232
4.8677,-0.039518,0.57232
4.8677,-0.053635,0.57232
4.8677,-0.063812,0.57232
4.8677,-0.08635,0.57232
4.8677,-0.098573,0.57232
4.8677,-0.11917,0.57232
4.8677,-0.13254,0.57232
4.8677,-0.15494,0.57232
4.8677,-0.1645,0.57232
4.8677,-0.1916,0.57232
4.8677,-0.19612,0.57232
4.8677,-0.22378,0.57232
4.8677,-0.23099,0.57232
4.8677,-0.25485,0.57232
4.8677,-0.2599,0.57232
4.8677,-0.28254,0.57232
4.8677,-0.28797,0.57232
4.8677,-0.3111,0.57232
4.8677,-0.31467,0.57232
4.8677,-0.34189,0.57232
4.8677,-0.3432,0.57232
4.8677,-0.34695,0.57232
4.8677,-0.36876,0.57232
4.8677,-0.37727,0.57232
4.8677,-0.39818,0.57232
4.8677,-0.42156,0.57232
4.8677,-0.42924,0.57232
4.8838,-0.42924,0.57232
4.8838,-0.42924,0.55055
4.8838,-0.42924,0.54526
4.8838,-0.42924,0.54011
4.8838,-0.42924,0.52113
4.8838,-0.42924,0.50359
4.8838,-0.42923,0.50195
4.8838,-0.42924,0.49998
4.8838,-0.42924,0.48585
4.8838,-0.42924,0.47362
4.8838,-0.42924,0.47036
4.8838,-0.42911,0.4673
4.8838,-0.42878,0.45578
4.8838,-0.42786,0.44418
4.8838,-0.42781,0.44359
4.8838,-0.42755,0.4419
4.8838,-0.42577,0.43057
4.8838,-0.4243,0.42545
4.8838,-0.42207,0.41787
4.8838,-0.41897,0.40908
4.8838,-0.41764,0.40536
4.8838,-0.41534,0.3997
4.8838,-0.41185,0.3913
4.8838,-0.40134,0.36949
4.8838,-0.4008,0.3684
4.8838,-0.40036,0.3676
4.8838,-0.39927,0.36573
4.8838,-0.38528,0.34086
4.8838,-0.37245,0.31999
4.8838,-0.37158,0.31861
4.8838,-0.37099,0.31771
4.8838,-0.35662,0.29566
4.8838,-0.3486,0.28388
4.8838,-0.33907,0.26968
4.8838,-0.32681,0.25192
4.8838,-0.32223,0.2452
4.8838,-0.31818,0.23933
4.8838,-0.30487,0.22048
4.8838,-0.2993,0.21261
4.8838,-0.28944,0.19924
4.8838,-0.28048,0.18706
4.8838,-0.27353,0.17809
4.8838,-0.26088,0.16208
4.8838,-0.24839,0.14719
4.8838,-0.24355,0.14141
4.8838,-0.23252,0.12904
4.8838,-0.22183,0.11721
4.8838,-0.21636,0.11145
4.8838,-0.20416,0.098978
4.8838,-0.19906,0.093711
4.8838,-0.19643,0.091049
4.8838,-0.18683,0.082041
4.8838,-0.17488,0.07078
4.8838,-0.16922,0.066038
4.8838,-0.15679,0.055518
4.8838,-0.14418,0.046209
4.8838,-0.13936,0.042686
4.8838,-0.13565,0.040346
4.8838,-0.12169,0.031533
4.8838,-0.1137,0.027252
4.8838,-0.10587,0.023025
4.8838,-0.09942,0.020035
4.8838,-0.090684,0.016224
4.8838,-0.081768,0.012743
4.8838,-0.070423,0.009061
4.8838,-0.063735,0.0070982
4.8838,-0.04727,0.0034139
4.8838,-0.045557,0.00305
4.8838,-0.04299,0.0027022
4.8838,-0.029202,0.00084501
4.8838,-0.019452,0.00032038
4.8838,-0.01483,5.38E-05
4.8838,-0.01122,2.80E-05
4.8838,0,0
4.8838,0.012004,4.55E-05
4.8838,0.0151,6.08E-05
4.8838,0.020555,0.00038245
4.8838,0.031893,0.0011489
4.8838,0.048162,0.003599
4.8838,0.050149,0.003961
4.8838,0.054228,0.0049349
4.8838,0.065075,0.0074544
4.8838,0.069228,0.0086517
4.8838,0.081228,0.012575
4.8838,0.095205,0.018237
4.8838,0.10142,0.020902
4.8838,0.10633,0.023503
4.8838,0.12206,0.031758
4.8838,0.13595,0.04052
4.8838,0.14024,0.043307
4.8838,0.16043,0.05879
4.8838,0.16951,0.066051
4.8838,0.18871,0.083657
4.8838,0.19082,0.08559
4.8838,0.19138,0.086164
4.8838,0.21101,0.10581
4.8838,0.21532,0.11043
4.8838,0.22837,0.12431
4.8838,0.23704,0.13409
4.8838,0.24474,0.14281
4.8838,0.25763,0.15812
4.8838,0.26327,0.16509
4.8838,0.27654,0.1819
4.8838,0.29149,0.20195
4.8838,0.29643,0.20864
4.8838,0.30499,0.22063
4.8838,0.3113,0.22952
4.8838,0.31551,0.23561
4.8838,0.32523,0.24952
4.8838,0.33263,0.26024
4.8838,0.33976,0.27074
4.8838,0.34858,0.28386
4.8838,0.35458,0.29271
4.8838,0.35759,0.29713
4.8838,0.37051,0.31695
4.8838,0.371,0.31771
4.8838,0.37119,0.31802
4.8838,0.38283,0.33669
4.8838,0.39165,0.3517
4.8838,0.39387,0.35561
4.8838,0.39522,0.35823
4.8838,0.40336,0.37338
4.8838,0.40339,0.37345
4.8838,0.40998,0.38713
4.8838,0.41218,0.39231
4.8838,0.41597,0.40113
4.8838,0.41874,0.40848
4.8838,0.42114,0.4151
4.8838,0.42431,0.42551
4.8838,0.4254,0.42919
4.8838,0.42768,0.44257
4.8838,0.42776,0.44306
4.8838,0.42777,0.44321
4.8838,0.42877,0.45561
4.8838,0.42909,0.46662
4.8838,0.42924,0.47001
4.8838,0.42924,0.47347
4.8838,0.42924,0.48557
4.8838,0.42924,0.50108
4.8838,0.42924,0.50229
4.8838,0.42924,0.50336
4.8838,0.42924,0.52299
4.8838,0.42924,0.54325
4.8838,0.42924,0.54717
4.8838,0.42924,0.55245
4.8838,0.42924,0.57232
4.8838,0.42016,0.57232
4.8838,0.38901,0.57232
4.8838,0.38721,0.57232
4.8838,0.38379,0.57232
4.8838,0.35978,0.57232
4.8838,0.34939,0.57232
4.8838,0.33453,0.57232
4.8838,0.31667,0.57232
4.8838,0.30441,0.57232
4.8838,0.28651,0.57232
4.8838,0.27116,0.57232
4.8838,0.26131,0.57232
4.8838,0.23704,0.57232
4.8838,0.2349,0.57232
4.8838,0.22911,0.57232
4.8838,0.20811,0.57232
4.8838,0.19977,0.57232
4.8838,0.17627,0.57232
4.8838,0.16855,0.57232
4.8838,0.14752,0.57232
4.8838,0.1274,0.57232
4.8838,0.11617,0.57232
4.8838,0.099835,0.57232
4.8838,0.090437,0.57232
4.8838,0.086452,0.57232
4.8838,0.061735,0.57232
4.8838,0.051672,0.57232
4.8838,0.034763,0.57232
4.8838,0.023413,0.57232
4.8838,0.010993,0.57232
4.8838,0,0.57232
4.8838,-0.0098701,0.57232
4.8838,-0.02434,0.57232
4.8838,-0.039423,0.57232
4.8838,-0.052842,0.57232
4.8838,-0.060989,0.57232
4.8838,-0.086552,0.57232
4.8838,-0.095605,0.57232
4.8838,-0.12254,0.57232
4.8838,-0.12624,0.57232
4.8838,-0.12976,0.57232
4.8838,-0.15687,0.57232
4.8838,-0.16481,0.57232
4.8838,-0.18862,0.57232
4.8838,-0.20072,0.57232
4.8838,-0.22078,0.57232
4.8838,-0.22889,0.57232
4.8838,-0.23795,0.57232
4.8838,-0.25772,0.57232
4.8838,-0.27541,0.57232
4.8838,-0.28844,0.57232
4.8838,-0.30567,0.57232
4.8838,-0.31789,0.57232
4.8838,-0.33434,0.57232
4.8838,-0.34935,0.57232
4.8838,-0.36005,0.57232
4.8838,-0.38452,0.57232
4.8838,-0.3872,0.57232
4.8838,-0.38862,0.57232
4.8838,-0.41977,0.57232
4.8838,-0.42924,0.57232
4.8998,-0.42924,0.57232
4.8998,-0.42924,0.56623
4.8998,-0.42919,0.54468
4.8998,-0.42924,0.52063
4.8998,-0.42924,0.52034
4.8998,-0.42924,0.52007
4.8998,-0.42915,0.50181
4.8998,-0.42919,0.49115
4.8998,-0.42922,0.48464
4.8998,-0.42923,0.47161
4.8998,-0.42913,0.46826
4.8998,-0.42865,0.45842
4.8998,-0.42801,0.4514
4.8998,-0.42737,0.44487
4.8998,-0.42596,0.43651
4.8998,-0.4252,0.43211
4.8998,-0.42304,0.4247
4.8998,-0.42169,0.42013
4.8998,-0.41886,0.41222
4.8998,-0.41723,0.40764
4.8998,-0.41519,0.40277
4.8998,-0.41139,0.39367
4.8998,-0.41055,0.3918
4.8998,-0.40851,0.38766
4.8998,-0.40194,0.37428
4.8998,-0.39325,0.35873
4.8998,-0.38637,0.34686
4.8998,-0.37963,0.33598
4.8998,-0.37195,0.32377
4.8998,-0.36121,0.30754
4.8998,-0.35828,0.30305
4.8998,-0.35039,0.29144
4.8998,-0.3406,0.27708
4.8998,-0.33586,0.2703
4.8998,-0.32211,0.25041
4.8998,-0.3148,0.24014
4.8998,-0.30072,0.22019
4.8998,-0.29038,0.20605
4.8998,-0.28163,0.19416
4.8998,-0.26253,0.1695
4.8998,-0.26063,0.16705
4.8998,-0.26019,0.16651
4.8998,-0.25749,0.16329
4.8998,-0.23762,0.13957
4.8998,-0.23511,0.13675
4.8998,-0.22756,0.12839
4.8998,-0.21696,0.11659
4.8998,-0.21191,0.11115
4.8998,-0.20001,0.098869
4.8998,-0.18744,0.086162
4.8998,-0.18246,0.081494
4.8998,-0.16861,0.068551
4.8998,-0.15596,0.057833
4.8998,-0.1511,0.053813
4.8998,-0.1392,0.044938
4.8998,-0.12937,0.038219
4.8998,-0.12077,0.0328
4.8998,-0.10646,0.024773
4.8998,-0.10408,0.023491
4.8998,-0.10201,0.022529
4.8998,-0.088078,0.016106
4.8998,-0.080721,0.013254
4.8998,-0.070607,0.0097242
4.8998,-0.061782,0.0071532
4.8998,-0.055783,0.0056133
4.8998,-0.043677,0.0030817
4.8998,-0.04267,0.0029098
4.8998,-0.030524,0.0012111
4.8998,-0.019062,0.00034273
4.8998,-0.015434,0.00013347
4.8998,-0.0092019,8.89E-05
4.8998,0,0
4.8998,0.0099956,0.00012914
4.8998,0.016879,0.00018986
4.8998,0.026306,0.0009718
4.8998,0.035851,0.0018234
4.8998,0.044897,0.0035213
4.8998,0.053303,0.0050532
4.8998,0.057252,0.005996
4.8998,0.071081,0.009902
4.8998,0.077526,0.012035
4.8998,0.097506,0.02032
4.8998,0.098339,0.020677
4.8998,0.1008,0.021983
4.8998,0.11655,0.030285
4.8998,0.11997,0.032355
4.8998,0.13055,0.039436
4.8998,0.14141,0.046503
4.8998,0.15004,0.053247
4.8998,0.16307,0.063682
4.8998,0.16723,0.067467
4.8998,0.17369,0.073505
4.8998,0.18679,0.085536
4.8998,0.19818,0.097098
4.8998,0.20572,0.10465
4.8998,0.22049,0.12047
4.8998,0.22402,0.12422
4.8998,0.23226,0.13352
4.8998,0.23983,0.14212
4.8998,0.24558,0.14905
4.8998,0.25875,0.16476
4.8998,0.27872,0.19031
4.8998,0.27938,0.19114
4.8998,0.27978,0.19167
4.8998,0.29559,0.2131
4.8998,0.30228,0.22247
4.8998,0.31031,0.23365
4.8998,0.3192,0.24626
4.8998,0.32298,0.25167
4.8998,0.32806,0.25903
4.8998,0.33603,0.27051
4.8998,0.34162,0.27855
4.8998,0.34941,0.29003
4.8998,0.35947,0.3048
4.8998,0.36436,0.31231
4.8998,0.37209,0.32397
4.8998,0.38044,0.33723
4.8998,0.38303,0.34132
4.8998,0.39137,0.35534
4.8998,0.39878,0.3684
4.8998,0.40139,0.37324
4.8998,0.40363,0.37782
4.8998,0.41116,0.39317
4.8998,0.41315,0.39783
4.8998,0.41941,0.41352
4.8998,0.41968,0.41426
4.8998,0.41992,0.41505
4.8998,0.42488,0.43095
4.8998,0.42571,0.43519
4.8998,0.42731,0.44434
4.8998,0.42797,0.45103
4.8998,0.4286,0.45805
4.8998,0.42911,0.46801
4.8998,0.42923,0.47143
4.8998,0.42923,0.48451
4.8998,0.42919,0.4915
4.8998,0.42916,0.50231
4.8998,0.42924,0.52189
4.8998,0.42923,0.52266
4.8998,0.42924,0.52332
4.8998,0.42918,0.54671
4.8998,0.42924,0.56672
4.8998,0.42924,0.57232
4.8998,0.40698,0.57232
4.8998,0.40217,0.57232
4.8998,0.38052,0.57232
4.8998,0.36022,0.57232
4.8998,0.35329,0.57232
4.8998,0.33076,0.57232
4.8998,0.3261,0.57232
4.8998,0.32485,0.57232
4.8998,0.29613,0.57232
4.8998,0.29456,0.57232
4.8998,0.28875,0.57232
4.8998,0.26739,0.57232
4.8998,0.26044,0.57232
4.8998,0.24093,0.57232
4.8998,0.21797,0.57232
4.8998,0.21031,0.57232
4.8998,0.18408,0.57232
4.8998,0.17792,0.57232
4.8998,0.15027,0.57232
4.8998,0.14752,0.57232
4.8998,0.14093,0.57232
4.8998,0.11984,0.57232
4.8998,0.11141,0.57232
4.8998,0.091483,0.57232
4.8998,0.074469,0.57232
4.8998,0.072246,0.57232
4.8998,0.046309,0.57232
4.8998,0.045824,0.57232
4.8998,0.023909,0.57232
4.8998,0.013171,0.57232
4.8998,0,0.57232
4.8998,-0.01512,0.57232
4.8998,-0.023867,0.57232
4.8998,-0.036509,0.57232
4.8998,-0.049008,0.57232
4.8998,-0.070935,0.57232
4.8998,-0.074325,0.57232
4.8998,-0.081201,0.57232
4.8998,-0.10174,0.57232
4.8998,-0.10656,0.57232
4.8998,-0.12432,0.57232
4.8998,-0.14121,0.57232
4.8998,-0.14939,0.57232
4.8998,-0.17534,0.57232
4.8998,-0.18091,0.57232
4.8998,-0.20759,0.57232
4.8998,-0.20904,0.57232
4.8998,-0.20945,0.57232
4.8998,-0.23176,0.57232
4.8998,-0.25734,0.57232
4.8998,-0.25847,0.57232
4.8998,-0.25949,0.57232
4.8998,-0.29386,0.57232
4.8998,-0.2964,0.57232
4.8998,-0.32481,0.57232
4.8998,-0.32546,0.57232
4.8998,-0.32831,0.57232
4.8998,-0.35314,0.57232
4.8998,-0.35991,0.57232
4.8998,-0.38042,0.57232
4.8998,-0.40219,0.57232
4.8998,-0.40689,0.57232
4.8998,-0.42924,0.57232
4.9158,-0.42924,0.57232
4.9158,-0.42912,0.54624
4.9158,-0.42912,0.54535
4.9158,-0.42912,0.54474
4.9158,-0.42895,0.5214
4.9158,-0.42904,0.50411
4.9158,-0.429,0.5018
4.9158,-0.42897,0.50005
4.9158,-0.429,0.48137
4.9158,-0.42892,0.47813
4.9158,-0.42844,0.46434
4.9158,-0.42831,0.46029
4.9158,-0.42744,0.45109
4.9158,-0.4271,0.44758
4.9158,-0.42609,0.44171
4.9158,-0.42495,0.43515
4.9158,-0.42418,0.43242
4.9158,-0.42107,0.42177
4.9158,-0.41547,0.40667
4.9158,-0.41527,0.40612
4.9158,-0.41483,0.40513
4.9158,-0.40867,0.39125
4.9158,-0.40639,0.38666
4.9158,-0.39947,0.37351
4.9158,-0.3934,0.36267
4.9158,-0.38838,0.35442
4.9158,-0.37447,0.33241
4.9158,-0.37291,0.32988
4.9158,-0.37232,0.32894
4.9158,-0.37097,0.32691
4.9158,-0.35722,0.30637
4.9158,-0.34622,0.29039
4.9158,-0.34344,0.28631
4.9158,-0.32429,0.25891
4.9158,-0.32397,0.25846
4.9158,-0.30348,0.22967
4.9158,-0.30314,0.22919
4.9158,-0.3023,0.22803
4.9158,-0.28401,0.20299
4.9158,-0.2798,0.19735
4.9158,-0.27293,0.1884
4.9158,-0.2605,0.1723
4.9158,-0.24984,0.15919
4.9158,-0.23809,0.1452
4.9158,-0.22733,0.13277
4.9158,-0.21851,0.12296
4.9158,-0.20132,0.10442
4.9158,-0.20097,0.10405
4.9158,-0.20083,0.1039
4.9158,-0.20043,0.10349
4.9158,-0.18014,0.082884
4.9158,-0.16643,0.070101
4.9158,-0.16186,0.065842
4.9158,-0.14167,0.04922
4.9158,-0.14018,0.04799
4.9158,-0.1384,0.046728
4.9158,-0.12206,0.03543
4.9158,-0.11168,0.029239
4.9158,-0.10474,0.025254
4.9158,-0.09332,0.019541
4.9158,-0.087347,0.016829
4.9158,-0.076589,0.012524
4.9158,-0.069957,0.010213
4.9158,-0.061447,0.0075728
4.9158,-0.050748,0.0049072
4.9158,-0.048435,0.0043957
4.9158,-0.03421,0.0019194
4.9158,-0.028216,0.0012261
4.9158,-0.01886,0.00041417
4.9158,-0.00064744,6.26E-06
4.9158,0,0
4.9158,0.0007413,9.58E-06
4.9158,0.016672,0.00025221
4.9158,0.02807,0.0012914
4.9158,0.034188,0.0018558
4.9158,0.040847,0.0030861
4.9158,0.052148,0.0052022
4.9158,0.063083,0.0082343
4.9158,0.070486,0.010334
4.9158,0.085309,0.015977
4.9158,0.087698,0.016942
4.9158,0.10672,0.026319
4.9158,0.10692,0.026427
4.9158,0.12484,0.037258
4.9158,0.12839,0.039634
4.9158,0.14187,0.049299
4.9158,0.15436,0.05944
4.9158,0.15672,0.061332
4.9158,0.16934,0.072808
4.9158,0.18026,0.083022
4.9158,0.18502,0.087794
4.9158,0.20021,0.10322
4.9158,0.2048,0.10818
4.9158,0.21891,0.1233
4.9158,0.22987,0.13581
4.9158,0.2381,0.14516
4.9158,0.2534,0.1636
4.9158,0.25846,0.16973
4.9158,0.262,0.17428
4.9158,0.27684,0.1934
4.9158,0.289,0.20983
4.9158,0.29452,0.21727
4.9158,0.30128,0.22662
4.9158,0.31018,0.23901
4.9158,0.31526,0.24621
4.9158,0.32557,0.2607
4.9158,0.33213,0.27014
4.9158,0.34027,0.28186
4.9158,0.34598,0.28998
4.9158,0.35679,0.30585
4.9158,0.36073,0.3115
4.9158,0.37029,0.32588
4.9158,0.3732,0.33027
4.9158,0.37419,0.33185
4.9158,0.38818,0.35396
4.9158,0.38847,0.35444
4.9158,0.38896,0.3553
4.9158,0.39992,0.3742
4.9158,0.40665,0.38719
4.9158,0.40882,0.39159
4.9158,0.41262,0.40031
4.9158,0.41609,0.40812
4.9158,0.41749,0.41189
4.9158,0.42116,0.42205
4.9158,0.42409,0.43222
4.9158,0.425,0.43533
4.9158,0.42589,0.44041
4.9158,0.42709,0.44744
4.9158,0.42756,0.45245
4.9158,0.42828,0.45994
4.9158,0.42838,0.46372
4.9158,0.4289,0.47786
4.9158,0.42899,0.48156
4.9158,0.42891,0.49942
4.9158,0.42895,0.50245
4.9158,0.42902,0.50618
4.9158,0.42895,0.52246
4.9158,0.42911,0.54431
4.9158,0.42911,0.54602
4.9158,0.42911,0.54842
4.9158,0.42924,0.57232
4.9158,0.41516,0.57232
4.9158,0.40272,0.57232
4.9158,0.3782,0.57232
4.9158,0.37493,0.57232
4.9158,0.37085,0.57232
4.9158,0.34981,0.57232
4.9158,0.33636,0.57232
4.9158,0.31948,0.57232
4.9158,0.30447,0.57232
4.9158,0.28498,0.57232
4.9158,0.2746,0.57232
4.9158,0.24781,0.57232
4.9158,0.24697,0.57232
4.9158,0.24496,0.57232
4.9158,0.21651,0.57232
4.9158,0.20295,0.57232
4.9158,0.18419,0.57232
4.9158,0.17193,0.57232
4.9158,0.15326,0.57232
4.9158,0.13395,0.57232
4.9158,0.12241,0.57232
4.9158,0.0975,0.57232
4.9158,0.092528,0.57232
4.9158,0.088284,0.57232
4.9158,0.06306,0.57232
4.9158,0.055425,0.57232
4.9158,0.030632,0.57232
4.9158,0.02624,0.57232
4.9158,0.004916,0.57232
4.9158,0,0.57232
4.9158,-0.0021097,0.57232
4.9158,-0.024116,0.57232
4.9158,-0.036206,0.57232
4.9158,-0.047132,0.57232
4.9158,-0.058232,0.57232
4.9158,-0.072412,0.57232
4.9158,-0.085611,0.57232
4.9158,-0.10094,0.57232
4.9158,-0.11522,0.57232
4.9158,-0.12241,0.57232
4.9158,-0.13194,0.57232
4.9158,-0.14698,0.57232
4.9158,-0.15652,0.57232
4.9158,-0.17819,0.57232
4.9158,-0.19189,0.57232
4.9158,-0.20769,0.57232
4.9158,-0.23453,0.57232
4.9158,-0.23464,0.57232
4.9158,-0.23477,0.57232
4.9158,-0.25793,0.57232
4.9158,-0.27147,0.57232
4.9158,-0.28382,0.57232
4.9158,-0.30468,0.57232
4.9158,-0.31972,0.57232
4.9158,-0.33638,0.57232
4.9158,-0.34988,0.57232
4.9158,-0.37081,0.57232
4.9158,-0.37468,0.57232
4.9158,-0.37799,0.57232
4.9158,-0.40255,0.57232
4.9158,-0.4155,0.57232
4.9158,-0.42924,0.57232
4.9319,-0.42924,0.57232
4.9319,-0.42924,0.57133
4.9319,-0.42888,0.54555
4.9319,-0.42869,0.52483
4.9319,-0.42862,0.52228
4.9319,-0.42857,0.5197
4.9319,-0.42829,0.50276
4.9319,-0.4281,0.49015
4.9319,-0.42803,0.48736
4.9319,-0.42769,0.47285
4.9319,-0.42767,0.46942
4.9319,-0.42731,0.45733
4.9319,-0.42673,0.45188
4.9319,-0.42519,0.44086
4.9319,-0.42302,0.43211
